"29","7.491","124.724","Banisilan","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"30","7.205869","124.792198","Carmen","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"31","7.116667","124.816667","Kabacan","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"32","7.241","124.52","Libungan","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"33","6.947032","124.882797","M'Lang","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"34","7.116667","125.116667","Magpet","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"35","6.95","125.05","Makilala","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"36","7.083333","124.9","Matalam","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"37","7.191667","124.533333","Midsayap","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"38","7.283333","124.433333","Pigkawayan","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"39","7.054","124.672","Pikit","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"40","7.383214","125.016787","President Roxas","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"41","6.833333","124.883333","Tulunan","Cotabato","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"42","15.486505","120.973393","Cabanatuan City","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"43","15.283333","120.966667","Gapan City","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"44","15.716111","120.903056","Science City of Munoz","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"45","15.533333","121.083333","Palayan City","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"46","15.79006","120.987396","San Jose City","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"47","15.5","120.843889","Aliaga","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"48","15.631111","121.143889","Bongabon","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"49","15.25","120.85","Cabiao","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"50","15.96782","121.050598","Carranglan","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"51","15.78178","120.666496","Cuyapo","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"52","15.533333","121.316667","Gabaldon","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"53","15.6025","121.050278","General Mamerto Natividad","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"54","15.35","121.05","General Tinio","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"55","15.65843","120.768799","Guimba","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"56","15.362739","120.883802","Jaen","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"57","15.583333","121.183333","Laur","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"58","15.55","120.766667","Licab","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"59","15.666667","121.016667","Llanera","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"60","15.8775","120.900902","Lupao","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"61","15.735556","120.641667","Nampicuan","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"62","15.816667","121.15","Pantabangan","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"63","15.353113","121.01668","Penaranda","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"64","15.551111","120.816111","Quezon","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"65","15.71057","121.107399","Rizal","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"66","15.383333","120.8","San Antonio","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"67","15.266667","120.9","San Isidro","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"68","15.36291","120.9617","San Leonardo","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"69","15.423889","120.938889","Santa Rosa","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"70","15.58766","120.8806","Santo Domingo","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"71","15.583889","120.918889","Talavera","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"72","15.778889","120.811111","Talugtug","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"73","15.453056","120.791111","Zaragoza","Nueva Ecija","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"74","7.308707","125.684118","Panabo City","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"75","7.05","125.733333","Island Garden City of Samal","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"76","7.448212","125.809424","Tagum City","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"77","7.583333","125.766667","Asuncion","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"78","7.432643","125.675145","Braulio E. Dujali","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"79","7.360556","125.706389","Carmen","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"80","7.619497","125.627835","Kapalong","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"81","7.583333","125.833333","New Corella","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"82","7.759991","125.675145","San Isidro","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"83","7.513349","125.58767","Santo Tomas","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"84","7.65","125.616667","Talaingod","Davao del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"85","17.6","120.613889","Bangued","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"86","17.4","120.8","Boliney","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"87","17.533333","120.716667","Bucay","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"88","17.443746","120.842255","Bucloc","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"89","17.45","120.916667","Daguioman","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"91","17.7","120.65","Danglas","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"92","17.646667","120.710833","Dolores","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"93","17.705556","120.693056","La Paz","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"94","17.666667","120.95","Lacub","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"95","17.611667","120.732222","Lagangilang","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"96","17.733141","120.703102","Lagayan","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"97","17.583333","120.566667","Langiden","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"98","17.626944","120.832222","Licuan-Baay","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"99","17.349167","120.691111","Luba","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"100","17.566667","120.983333","Malibcong","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"101","17.390888","120.734995","Manabo","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"102","17.566667","120.65","Penarrubia","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"103","17.566667","120.583333","Pidigan","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"104","17.418051","120.589302","Pilar","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"105","17.49254","120.761968","Sallapadan","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"106","17.463889","120.603333","San Isidro","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"107","17.680918","120.731506","San Juan","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"108","17.543056","120.519167","San Quintin","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"109","17.619167","120.654444","Tayum","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"110","17.766667","120.933333","Tineg","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"111","17.166667","120.716667","Tubo","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"112","17.433333","120.633333","Villaviciosa","Abra","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"113","7.63291","126.536683","Baganga","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"114","7.160841","126.160127","Banaybanay","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"115","7.873546","126.341495","Boston","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"116","7.314629","126.542442","Caraga","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"117","7.806543","126.405998","Cateel","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"118","6.651479","126.076302","Governor Generoso","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"119","7.106","126.176643","Lupon","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"120","7.215","126.54","Manay","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"121","6.943763","126.246748","Mati","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"122","6.82444","126.083","San Isidro","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"123","7.042777","126.449221","Tarragona","Davao Oriental","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"124","7.190708","125.455341","Davao City","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"125","6.757509","125.352398","Digos City","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"126","6.79085","125.205566","Bansalan","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"127","6.266667","125.666667","Don Marcelino","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"128","6.683","125.326","Hagonoy","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"129","5.916667","125.65","Jose Abad Santos","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"130","6.616667","125.216667","Kiblawan","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"131","6.75","125.16","Magsaysay","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"132","6.6","125.4","Malalag","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"133","6.4","125.62","Malita","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"135","6.63","125.35","Padada","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"136","6.837","125.413","Santa Cruz","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"137","6.496389","125.450833","Santa Maria","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"138","5.4","125.466667","Sarangani","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"139","6.6","125.35","Sulop","Davao del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"140","15.8","121.3","Alfonso Castaneda","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"141","16.516667","121.016667","Ambaguio","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"142","16.3","121.033333","Aritao","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"143","16.6","121.266667","Bagabag","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"144","16.387541","121.112396","Bambang","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"145","16.483333","121.15","Bayombong","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"146","16.633333","121.35","Diadi","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"147","16.305821","121.12207","Dupax del Norte","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"148","16.291992","121.09679","Dupax del Sur","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"149","16.316667","121.283333","Kasibu","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"150","16.416667","120.916667","Kayapa","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"151","16.5","121.266667","Quezon","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"152","16.161944","120.938889","Santa Fe","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"153","16.526569","121.18","Solano","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"154","16.583333","121.2","Villaverde","Nueva Vizcaya","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"155","8.947538","125.540623","Butuan City","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"156","8.968865","125.411697","Buenavista","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"157","9.122192","125.537603","Cabadbaran","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"158","8.95","125.533333","Carmen","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"159","9.32936","125.55294","Jabonga","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"160","9.45411","125.572403","Kitcharao","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"161","8.665108","125.456279","Las Nieves","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"162","9.02491","125.5224","Magallanes","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"163","8.97149","125.351822","Nasipit","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"164","9.053611","125.586667","Remedios T. Romualdez","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"165","9.266","125.559","Santiago","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"166","9.165715","125.533699","Tubay","Agusan del Norte","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"167","13.45","120.733333","Abra de Ilog","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"168","12.57332","120.944397","Calintaan","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"169","13.721667","120.250556","Looc","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"170","13.791472","120.182022","Lubang","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"171","12.333333","121.15","Magsaysay","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"173","13.268178","120.620489","Mamburao","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"174","13.434062","120.460284","Paluan","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"175","12.466667","120.966667","Rizal","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"176","12.858212","120.892463","Sablayan","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"177","12.347433","121.065918","San Jose","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"178","13.116667","120.85","Santa Cruz","Occidental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"179","8.714353","125.748095","Bayugan","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"180","8.165278","126.054444","Bunawan","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"181","8.565511","125.522001","Esperanza","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"182","8.271","125.8","La Paz","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"183","8.187","125.853","Loreto","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"184","8.583312","125.899696","Prosperidad","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"186","8.536","125.95","San Francisco","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"187","8.478","125.744","San Luis","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"188","7.993417","126.032402","Santa Josefa","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"189","8.816667","125.7","Sibagat","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"190","8.333333","125.833333","Talacogon","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"191","8.05","126.066667","Trento","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"192","8.06729","125.893414","Veruela","Agusan del Sur","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"193","10.066837","125.602867","Basilisia (Rizal)","Dinagat Islands","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"194","9.923446","125.670197","Cagdianao","Dinagat Islands","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"195","10.128182","125.609547","Dinagat","Dinagat Islands","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"196","10.2","125.566667","Libjo (Albor)","Dinagat Islands","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"197","10.35","125.616667","Loreto","Dinagat Islands","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"198","10.008333","125.588889","San Jose","Dinagat Islands","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"199","10.3","125.566667","Tubajon","Dinagat Islands","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"200","13.377094","121.164571","Calapan City","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"201","13.4125","121.128611","Baco","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"202","12.833333","121.366667","Bansud","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"203","12.716667","121.366667","Bongabong","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"204","12.33318","121.336098","Bulalacao","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"205","12.93397","121.377034","Gloria","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"206","12.520154","121.438851","Mansalay","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"207","13.316667","121.3","Naujan","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"208","13.045865","121.464539","Pinamalayan","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"209","13.131742","121.435111","Pola","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"210","13.501891","120.95412","Puerto Galera","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"211","12.59881","121.483519","Roxas","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"212","13.435833","121.019167","San Teodoro","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"213","13.058333","121.411667","Socorro","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"214","13.15","121.25","Victoria","Oriental Mindoro","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"215","11.533333","122.483333","Altavas","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"216","11.535278","122.375278","Balete","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"217","11.6426","122.335297","Banga","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"218","11.547222","122.5375","Batan","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"219","11.849","121.8946","Buruanga","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"220","11.816667","122.166667","Ibajay","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"221","11.706111","122.364444","Kalibo","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"222","11.666667","122.333333","Lezo","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"223","11.482","122.304","Libacao","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"224","11.521","122.310257","Madalag","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"225","11.683333","122.233333","Makato","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"226","11.897778","121.909444","Malay","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"227","11.643","122.309","Malinao","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"228","11.833333","122.083333","Nabas","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"229","11.65","122.433333","New Washington","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"230","11.717668","122.339094","Numancia","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"231","11.776","122.26","Tangalan","Aklan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"232","12.267","125.371","Arteche","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"233","11.11702","125.384201","Balangiga","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"234","11.446988","125.491127","Balangkayan","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"235","11.607991","125.43285","Borongan","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"236","11.995278","125.447222","Can-avid","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"237","12.038","125.481","Dolores","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"238","11.251902","125.539224","General MacArthur","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"240","11.116667","125.45","Giporlos","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"241","10.756027","125.733848","Guiuan","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"242","11.333333","125.583333","Hernani","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"243","12.283333","125.233333","Jipapad","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"244","11.14162","125.304298","Lawaan","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"245","11.411115","125.54042","Llorente","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"246","12.1","125.167","Maslog","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"247","11.5","125.5","Maydolong","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"248","11.098","125.711","Mercedes","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"249","12.134","125.438","Oras","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"250","11.1711","125.527397","Quinapondan","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"251","11.1519","125.661903","Salcedo","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"252","11.743098","125.410806","San Julian","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"253","12.204695","125.478165","San Policarpo","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"254","11.816667","125.45","Sulat","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"255","11.903093","125.418833","Taft","Eastern Samar","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"256","9.967216","118.78551","Puerto Princesa City","Palawan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"257","9.438707","118.544998","Aborlan","Palawan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"258","11.15548","120.942497","Agutaya","Palawan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
"259","10.558242","119.950926","Araceli","Palawan","0000-00-00 00:00:00","0000-00-00 00:00:00",NULL
